Tanggal,Jumlah Orang di Test,Orang Positif Harian,Orang Negatif Harian,Positivity Rate Kasus Baru Harian,Total Spesimen di Test,Positif,Negatif,Positivity Rate Spesimen Harian,TV Nakes,V1 Nakes,V2 Nakes,P1 Nakes,P2 Nakes,TV Lansia,V1 Lansia,V2 Lansia,P1 Lansia,P2 Lansia,TV MU,V1 MU,V2 MU,P1 MU,P2 MU,TV DKI Total,V1 DKI Total,V2 DKI Total,P1 DKI Total,P2 DKI total,V1H,V2H,TV usia_atas,V1 usia_atas,V2 usia_atas,P1 usia_atas,P2 usia_atas,TV usia_tengah,V1 usia_tengah,V2 usia_tengah,P1 usia_tengah,P2 usia_tengah,TV usia_muda,V1 usia_muda,V2 usia_muda,P1 usia_muda,P2 usia_muda,PVJ D1,PVJ D2,VGR V1,VGR V2,V3 Nakes,V3 MU,V3 Lansia,V4 Nakes ,V4 MU,V4 Lansia
2023-04-13,2444,486,1958,0.19899999999999998,2487,515,1972,0.207,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033100.0,597.00%,507.60%,10083716.0,12809840.0,10952365.0,127.00%,108.60%,0.0,199.0,6955063.0,9755185.0,8342815.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,565962
2023-04-14,2155,395,1760,0.183,2262,494,1768,0.218,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033166.0,597.00%,507.60%,10083716.0,12809840.0,10952431.0,127.00%,108.60%,0.0,156.0,6955063.0,9755185.0,8342881.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,566227
2023-04-15,2632,412,2220,0.157,2777,527,2250,0.19,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,147.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,567328
2023-04-16,1424,294,1130,0.20600000000000002,1497,363,1134,0.242,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,81.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,567328
2023-04-17,2221,543,1678,0.244,2288,600,1688,0.262,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,567328
2023-04-18,2526,523,2003,0.207,2649,635,2014,0.24,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,568523
2023-04-19,2206,510,1696,0.231,2346,641,1705,0.273,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,568864
2023-04-20,1303,384,919,0.295,1400,472,928,0.337,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,568864
2023-04-21,1007,277,730,0.275,1114,379,735,0.34,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,568864
2023-04-22,460,131,329,0.285,501,169,332,0.337,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,568864
2023-04-23,733,189,544,0.258,765,215,550,0.281,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033247.0,597.00%,507.60%,10083716.0,12809840.0,10952512.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8342962.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,568864
2023-04-24,1365,397,968,0.29100000000000004,1557,570,987,0.366,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033477.0,597.00%,507.60%,10083716.0,12809840.0,10952742.0,127.00%,108.60%,0.0,230.0,6955063.0,9755185.0,8343192.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,568864
2023-04-25,1389,363,1026,0.261,1502,470,1032,0.313,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033477.0,597.00%,507.60%,10083716.0,12809840.0,10952742.0,127.00%,108.60%,0.0,230.0,6955063.0,9755185.0,8343192.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,568864
2023-04-26,2193,543,1650,0.248,2309,650,1659,0.282,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033520.0,597.00%,507.60%,10083716.0,12809840.0,10952785.0,127.00%,108.60%,0.0,43.0,6955063.0,9755185.0,8343235.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569682
2023-04-27,2643,656,1987,0.248,2750,750,2000,0.273,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,53.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569710
2023-04-28,3074,704,2370,0.22899999999999998,3263,881,2382,0.27,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,10.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569710
2023-04-29,2667,630,2037,0.23600000000000002,2805,760,2045,0.271,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569710
2023-04-30,1276,268,1008,0.21,1328,314,1014,0.23600000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569710
2023-05-01,1616,412,1204,0.255,1670,462,1208,0.27699999999999997,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569710
2023-05-02,3143,811,2332,0.258,3352,999,2353,0.298,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569728
2023-05-03,3664,785,2879,0.214,3949,1055,2894,0.267,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569728
2023-05-04,3165,697,2468,0.22,3417,935,2482,0.27399999999999997,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,569728
2023-05-05,3353,586,2767,0.175,3564,782,2782,0.21899999999999997,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,570498
2023-05-06,2684,468,2216,0.174,2962,735,2227,0.248,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,571196
2023-05-07,1806,335,1471,0.185,1914,440,1474,0.23,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033350.0,597.00%,507.60%,10083716.0,12809840.0,10952615.0,127.00%,108.60%,0.0,-180.0,6955063.0,9755185.0,8343065.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,571196
2023-05-08,2258,506,1752,0.22399999999999998,2388,623,1765,0.261,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033350.0,597.00%,507.60%,10083716.0,12809840.0,10952615.0,127.00%,108.60%,0.0,-180.0,6955063.0,9755185.0,8343065.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,571196
2023-05-09,3479,618,2861,0.17800000000000002,3761,879,2882,0.23399999999999999,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033530.0,597.00%,507.60%,10083716.0,12809840.0,10952795.0,127.00%,108.60%,0.0,180.0,6955063.0,9755185.0,8343245.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,571196
2023-05-10,2560,483,2077,0.18899999999999997,2741,656,2085,0.239,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033350.0,597.00%,507.60%,10083716.0,12809840.0,10952615.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343065.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,572609
2023-05-11,2773,470,2303,0.16899999999999998,2948,634,2314,0.215,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033350.0,597.00%,507.60%,10083716.0,12809840.0,10952615.0,127.00%,108.60%,0.0,-180.0,6955063.0,9755185.0,8343065.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,572609
2023-05-12,2422,404,2018,0.16699999999999998,2628,605,2023,0.23,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033350.0,597.00%,507.60%,10083716.0,12809840.0,10952615.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343065.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,572609
2023-05-13,2316,317,1999,0.13699999999999998,2475,463,2012,0.187,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033350.0,597.00%,507.60%,10083716.0,12809840.0,10952615.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343065.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,572892
2023-05-14,1606,233,1373,0.145,1735,356,1379,0.205,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033350.0,597.00%,507.60%,10083716.0,12809840.0,10952615.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343065.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,572892
2023-05-15,668,131,537,0.196,730,190,540,0.26,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10033350.0,597.00%,507.60%,10083716.0,12809840.0,10952615.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343065.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,572892
2023-05-16,3150,271,2879,0.086,3674,775,2899,0.21100000000000002,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034149.0,597.00%,507.60%,10083716.0,12809840.0,10953414.0,127.00%,108.60%,0.0,799.0,6955063.0,9755185.0,8343864.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,573421
2023-05-17,2246,183,2063,0.081,2544,477,2067,0.188,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034149.0,597.00%,507.60%,10083716.0,12809840.0,10953414.0,127.00%,108.60%,0.0,799.0,6955063.0,9755185.0,8343864.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,574259
2023-05-18,1361,119,1242,0.087,1503,258,1245,0.172,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034149.0,597.00%,507.60%,10083716.0,12809840.0,10953414.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343864.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,574259
2023-05-19,1880,169,1711,0.09,2078,355,1723,0.171,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034149.0,597.00%,507.60%,10083716.0,12809840.0,10953414.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343864.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,574259
2023-05-20,1954,120,1834,0.061,2170,326,1844,0.15,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034149.0,597.00%,507.60%,10083716.0,12809840.0,10953414.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8343864.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,574947
2023-05-21,890,81,809,0.091,1026,210,816,0.205,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034311.0,597.00%,507.60%,10083716.0,12809840.0,10953576.0,127.00%,108.60%,0.0,162.0,6955063.0,9755185.0,8344026.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,574947
2023-05-22,1712,191,1521,0.11199999999999999,1919,381,1538,0.19899999999999998,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034311.0,597.00%,507.60%,10083716.0,12809840.0,10953576.0,127.00%,108.60%,0.0,162.0,6955063.0,9755185.0,8344026.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,574947
2023-05-23,2511,135,2376,0.054000000000000006,2751,368,2383,0.134,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034311.0,597.00%,507.60%,10083716.0,12809840.0,10953576.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8344026.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,574947
2023-05-24,2152,131,2021,0.061,2329,303,2026,0.13,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034384.0,597.00%,507.60%,10083716.0,12809840.0,10953649.0,127.00%,108.60%,0.0,73.0,6955063.0,9755185.0,8344099.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,575270
2023-05-25,1700,123,1577,0.07200000000000001,1830,243,1587,0.133,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034384.0,597.00%,507.60%,10083716.0,12809840.0,10953649.0,127.00%,108.60%,0.0,73.0,6955063.0,9755185.0,8344099.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,575270
2023-05-26,2155,106,2049,0.049,2333,275,2058,0.11800000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034384.0,597.00%,507.60%,10083716.0,12809840.0,10953649.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8344099.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,575270
2023-05-27,1794,70,1724,0.039,1969,243,1726,0.12300000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034384.0,597.00%,507.60%,10083716.0,12809840.0,10953649.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8344099.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,575270
2023-05-28,820,71,749,0.087,858,106,752,0.124,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034384.0,597.00%,507.60%,10083716.0,12809840.0,10953649.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8344099.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,575270
2023-05-29,1452,125,1327,0.086,1570,228,1342,0.145,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034384.0,597.00%,507.60%,10083716.0,12809840.0,10953649.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8344099.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,575270
2023-05-30,2204,108,2096,0.049,2389,285,2104,0.11900000000000001,112301.0,184450.0,177138.0,164.20%,157.70%,992461.0,824399.0,742127.0,83.07%,74.78%,1976757.0,11800991.0,10034384.0,597.00%,507.60%,10083716.0,12809840.0,10953649.0,127.00%,108.60%,0.0,0.0,6955063.0,9755185.0,8344099.0,140.30%,120.00%,993687.0,1377790.0,1136853.0,138.70%,114.40%,1142505.0,852466.0,730570.0,74.61%,63.94%,#DIV/0!,#DIV/0!,227248.0,222576.0,103404,5345352.0,446479,84045,315803.0,575270
